/people/appointed_role/appointment./people/appointment/appointed_by	[-0.1114641238355947, -0.13819213872214334, 0.09989573679326735, 0.080533142878019, 0.08200686509349327, 0.05185895047500374, -0.07640327507228388, 0.10731060746300364, -0.050753754339972576, -0.018393769568775246, 0.07155816381367171, 0.14157515954730765, 0.06264940162069388, -0.09976883813551007, 0.05530645880687927, 0.038484387003665216, -0.14482645616683956, 0.10880902871638944, 0.1183924580394816, -0.04296156005042369, 0.028632541566933102, -0.08241490570707967, 0.07975376726488065, -0.011140070322377132, -0.018975235797687798, -0.046844610127370734, 0.017688079313129594, -0.12880729909782695, -0.04874668530087827, 0.02603205592005704, -0.1788939289272793, 0.013503381402876064, 0.04299346125017757, 0.12025049807659344, 0.02907451108249338, 0.17024187216290151, -0.08048196300598262, -0.025153548119661678, -0.15549479910030672, 0.17324421875654378, 0.03794322737955451, -0.05106400383091872, -0.13645410616203857, 0.12933050387558861, -0.16795698169582868, -0.028138868073247482, 0.002853345030713156, 0.14925531802674802, 0.16714685935719345, 0.06511122282203716, 0.1571204209250334, 0.1659384303053901, -0.09894289134344779, -0.027643462191402315, -0.06163704867829158, -0.023540671103782343, -0.06007690870717225, -0.1054829290339603, -0.08355783232174266, 0.10402864783417659, 0.16848913512020808, 0.0516620931101069, 0.05892798959470166, -0.03956752474091568, 0.166711958588547, -0.1103769567844016, -0.1475031422486607, 0.12485661917401533, 0.07864356741043813, 0.031255170798722615, -0.08076108809678526, 0.05613852489711385, -0.17784881269804212, 0.1414378214604958, -0.02346226567290338, -0.03732098932051312, -0.09546194706412113, -0.03257260926126113, 0.09810177112618258, -0.08127265768610191, -0.12572316774484343, -0.0049111182815369005, -0.026390737905166096, -0.133725791998151, -0.18124769650314076, 0.038087596640354854, 0.14113103065295632, -0.061419671686132965, -0.14631560546493871, 0.08776906492395353, 0.17098173602379363, 0.09019441114170924, -0.0404822224542118, 0.14913568177517175, -0.10566985094527781, 0.09407408388075081, 0.04055124055571824, 0.060942074863416115, -0.1133271265615776, -0.009877766127721413]
/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency	[-0.04338516283413021, -0.014704869219855836, 0.021936569629947892, 0.14120100297144228, 0.001126405514805244, 0.06322635056726833, -0.13549750559184395, -0.08352548927819993, -0.1556852455196042, -0.1485452167432511, 0.06231415419328643, 0.038064867177712916, 0.057809017885540645, -0.08744027462363639, 0.05218762831191524, -0.15881721775624777, -0.09248400484822454, 0.09207543280298996, 0.08125432681159692, -0.08011156907925951, -0.12169638273950723, 0.09849112524887896, 0.13770623965511042, -0.017035147307915638, 0.06646076515300073, -0.06799953991191307, -0.05172951390166624, 0.18710399814877296, 0.13104247229610205, -0.008942820235955199, -0.038426581331631744, 0.10901169277208256, -0.013129261649281729, 0.12340600581749926, -0.025908860756491358, -0.12344130662611041, 0.09311695189494734, -0.03410173632870787, 0.13405570533453212, 0.09735637012806587, -0.11727913561169567, -0.11297307487862332, -0.16355102669064117, 0.05091636145097301, -0.16884696874508226, -0.02442261513574863, 0.02636536472383624, 0.15196189118497097, -0.1907937678806, 0.12989784110476138, 0.050583527001755314, 0.15309788345982248, 0.07691538023149366, 0.1225583532603789, 0.16515734990945655, -0.016189961309905937, 0.1410974419420356, 0.08154215188939189, 0.00742430392101876, 0.023268394655642267, -0.03100837081229878, -0.0006921854751377244, 0.00799544795619893, -0.1643062442986297, 0.07366943297820913, -0.05677745021007187, -0.036299864475929054, 0.09309870040230109, 0.025205224363183173, -0.06427940110366268, 0.13499405605273615, -0.1544420109813163, 0.07136509554533901, -0.09535711880740695, 0.05380381715307816, 0.11524816107338035, 0.04480558253231596, 0.1826884087000991, 0.029120820615010746, -0.050741996408125975, -0.12696485646830802, 0.0580373177332589, -0.18628122340332826, -0.1647033901685336, 0.14156978476350973, 0.03541736475419053, -0.17634879439543166, -0.06810613214814339, -0.05984738192264792, 0.0762916158997968, 0.11331537200626943, -0.11459068595888716, 0.0035606755184576263, 0.034784888014002716, 0.009438286454585724, -0.052881544359913935, 0.0495764349011041, 0.11433607753272708, 0.11582996017256289, 0.0687668525178295]
/tv/tv_series_episode/guest_stars./tv/tv_guest_role/actor	[0.08664814659402272, 0.10719117023071073, -0.12655320563524705, -0.03129932177190752, 0.13217891720355157, -0.07780629880811529, -0.10802112254863128, 0.03938156426109681, -0.14296425264274426, -0.049933250872945194, 0.10886951509169343, 0.1481115093149769, 0.012940549862264797, 0.10710669291341711, 0.0806416470799589, -0.15958452693813313, 0.15581409439541782, -0.06182661593606546, -0.11432301913050538, -0.14212275892112575, 0.10822774494581107, -0.14927733030857385, 0.018149641668346313, -0.03968448763837216, -0.07683022471933253, -0.1547613335481753, 0.12690094237069866, -0.10993017499658232, 0.04334900308751896, 0.013553883492697854, -0.036222369576884766, 0.04148723467913591, 0.16064144519986198, 0.09257100827246557, -0.1505484557663262, 0.05292327672592336, -0.0237051165213013, 0.12320114173457093, -0.10083718995357466, 0.0545959356400226, -0.1180664776887923, 0.11798671052375953, 0.08097500814672957, -0.13254121732630866, 0.046115691780815815, 0.012909306761665601, 0.14225442856124085, -0.11262815311925503, -0.11819129315020716, 0.11255696283698181, -0.14003804206571469, -0.10624810688091739, 0.05732383371688816, -0.042571362083397915, -0.13412358050770962, 0.0879311390582324, 0.0099832153124742, 0.14162598461238937, 0.014272259795714786, 0.07754755178038458, -0.16079076033430076, -0.13650757924553397, -0.03690474865997056, 0.09776517949482395, 0.03165443497330745, 0.1434076794551255, -0.07821974870749178, 0.03187128848745104, -0.12441841273526952, 0.13103344891760565, 0.08053616013965657, 0.013538766044211782, -0.1452625282146014, -0.08175339986711981, -0.08444822901494019, -0.00209953174160915, -0.07169591947127227, 0.1219127880103324, -0.03003176339480818, -0.06290855809096509, -0.04165955980244169, -0.11852507416386394, -0.017541566665463932, 0.15789814646721065, -0.13811965924127748, 0.15002924116238786, 0.11272078616189433, 0.00794340618249729, -0.09922711957133253, -0.0779815943468619, -0.01780895760842502, -0.044364189577568484, -0.14622758636049954, 0.021079959724094283, -0.07619967217348488, 0.05955235628158105, -0.12371746761709355, -0.02632812992589405, -0.10194695327692636, -0.14658042397263626]
/music/performance_role/track_performances./music/track_contribution/contributor	[0.10566346161232652, 0.030129701343273068, -0.13416660872511746, -0.012364715105016246, 0.053643244779767514, 0.14385034491773327, -0.03875196265886508, 0.062219398922468236, -0.12082894203021262, -0.08020894135381616, -0.1289096923474358, 0.19836434101974842, 0.09700833148685345, 0.0015857677201235511, -0.11104285914568844, -0.1039047429993059, 0.07743784963105989, 0.002255445816118985, -0.13621663742587134, -0.1709215444011943, -0.06719564388434948, 0.006391559246945904, 0.054254684387551835, 0.11437731214640498, -0.026584110103560817, 0.07058638132311504, 0.008807649546190073, -0.01592106656883189, 0.06498373778083184, 0.12958432244991183, -0.04232743544656063, 0.15750712880095533, 0.14192429559060432, -0.03155939025404064, 0.06083652084618241, 0.0527167794661101, -0.0740189639735545, 0.10102903695166958, -0.009213224725939, 0.10998240911810664, 0.02970276613927433, -0.12418890291394218, 0.03251219415025564, 0.05392149932222311, 0.030468848303615872, 0.12148568319599956, 0.1456039430678334, -0.158207197371416, 0.13438639712045722, -0.08269416880042844, 0.1454505493627385, 0.11671131990120075, -0.034535895758326954, 0.1514888867666157, -0.1304470194387932, -0.10918176158002649, 0.08365251312540777, -0.18746566194258057, -0.08140972571812805, 0.11872635665968297, -0.03655191380043998, -0.15687224915230893, 0.1386419601111516, -0.12166757791391933, 0.10583711313926547, 0.10925989032407961, -0.017950548836703925, -0.08715784788088018, -0.08922171147714351, -0.04825781380133447, -0.04644222775869581, -0.08715474726372378, 0.11656864150779825, -0.11607080240023128, 0.0026691736461728973, -0.0747059197671877, 0.12867676001273276, -0.07194466746083003, -0.13737578070634737, 0.04864387488351101, -0.052768789057507266, -0.03470328419128926, -0.12201831182777272, 0.07812652115847815, 0.06023674471812387, 0.17837038926403415, -0.034994390858755046, 0.13197917157617733, -0.1476580055839545, 0.0384413672816553, -0.12987636167305985, -0.16289907413721255, 0.11325773357070085, -0.10596276148737069, -0.05042729769845689, 0.03144057458355962, -0.026241569758810375, 0.09264438988943262, -0.13525790610584898, -0.049147864494700315]
/medicine/disease/prevention_factors	[0.09279089751222333, -0.12687252562798032, 0.05338814415607972, 0.15401297571995998, -0.057836179986812904, -0.0823671433760067, 0.14699435336122843, -0.06103477734311274, -0.08758146354249194, 0.10238095606490116, 0.03681941832043093, 0.0738669059094764, -0.010882336658540786, -0.10791635850797984, -0.0644192440351783, -0.09699801327525112, -0.15519195425474816, 0.15894547244983137, -0.022009347740562478, 0.015725315474102643, -0.09435926134120055, -0.1334364629571611, -0.13986833615267438, -0.05913148915673695, -0.012880709894199023, 0.014006641289950295, 0.09640775546216589, 0.033984732273590515, -0.14589647427708546, -0.005581050928893157, -0.048867280258216864, 0.06791726228811672, -0.1477989940935357, -0.13246032162114654, 0.11046151796718602, -0.11051977271875742, 0.11932326032276763, -0.10107455599994127, -0.021659954371281497, 0.08417098091106628, -0.1700359225184977, -0.13573741727549865, -0.01572619255818264, -0.07795011009085309, -0.02262512150871172, 0.04093978208879283, -0.13265554452242292, -0.11893632161080223, 0.11243498560701663, -0.09439790779489014, 0.1112056952512186, 0.1012843253876464, 0.05155582306557807, -0.060652973938977915, 0.06176467566489937, -0.015705646845660608, -0.15061381522428147, 0.16688701716438734, 0.1096127950934086, -0.1467350388090051, 0.048683322997320616, 0.04257685035681413, -0.007026282833574874, 0.004160931360824889, 0.08009207872260722, 0.1162748971786789, -0.015754291984014204, 0.009211096023756355, 0.1393278244335963, 0.07553659212770565, -0.08605224518904382, -0.06338990992476093, -0.02089513845294079, 0.04144577054488993, -0.09741969064615735, 0.06931341752897144, -0.09595974419018413, 0.139865608821825, 0.11828998668143904, 0.11689262035240258, -0.03399148262868843, 0.16017091024111252, 0.1512997734832909, -0.1468915721198536, -0.10939835995275021, 0.040751734786329645, -0.12943619376220902, -0.09081077700611195, 0.1282100385461373, -0.1587316221783123, 0.015119214892706515, 0.08965901063247259, -0.16727456624649323, -0.10901658796628473, 0.06955543820195943, -0.09023642605506538, -0.16244538437009612, 0.03496773949775813, 0.09660688433086205, 0.1356387106545148]
/organization/organization_member/member_of./organization/organization_membership/organization	[-0.04275949388716292, -0.1514340508982968, 0.139985394911842, 0.11446442850329652, 0.1301521801462703, 0.1468092520065146, -0.12139948111278394, -0.14288820609871947, -0.007476847182053921, 0.0013058387489579225, -0.01822054356555722, 0.08037421770474913, -0.043890424513424044, -0.12945208635574215, 0.02668252369193081, 0.03961533675365036, 0.03984121889367515, -0.11879486901937418, 0.05700868065362667, -0.15016381811583407, -0.1745675736484902, -0.03189360228252296, -0.05047749077689811, -0.05646828646317281, -0.05391811199356188, 0.14438374928959255, -0.03547497527053387, 0.02823208460959123, -0.12779692082896657, -0.014259980585562874, -0.13705015215389907, -0.14541809103873438, 0.09434225675494547, 0.0701545226564767, -0.07765499490782678, 0.07186022521109829, 0.0779798796258277, 0.0654249107840119, -0.03840813902978883, 0.030399049067059734, 0.1354477590465932, -0.05622978773348918, 0.025029161288675394, 0.02909735770110567, -0.16390154128813422, -0.050914805497077435, -0.07040255499955057, -0.11753118506817253, -0.10028188227025846, -0.006914544803480838, -0.07277690439066702, -0.14547363696401405, 0.09942474505964197, 0.15027203201445005, 0.10417707612545785, -0.03243494630329455, -0.10031791228928823, -0.024624996125282735, -0.09171052270518093, 0.07628844175421383, 0.1328454706593907, -0.10391944148321308, 0.15819422723755908, 0.12501193038319341, 0.1054589822429576, -0.016287223425522152, -0.1553938793965547, 0.18226865130722522, -0.13060010282396395, 0.12358615549808163, -0.08551966169253047, -0.06723979488854279, 0.12118368095721088, 0.1732117688085408, -0.14670174652826967, 0.09922783078662341, -0.027386408391932078, 0.12976917075164182, 0.14464350919961447, 0.10981528287835117, 0.09066264053894181, 0.07124379410376046, -0.011359452022661202, -0.011292755314540307, -0.016228423736280764, 0.03899485861935578, -0.06568193845244534, -0.03065446539048536, 0.0636354585934981, 0.022925131201247433, -0.13516751121119472, -0.027772814815111072, -0.15680944649886114, -0.14297692526284309, -0.1317860757817633, 0.11238240449497243, -0.08852502624684634, -0.11992306901540623, -0.12062303729225546, 0.02464018456234873]
/american_football/football_player/receiving./american_football/player_receiving_statistics/season	[0.02686151828712396, 0.09277072966972473, -0.022344824128910458, -0.07172476007815021, -0.12520913075131224, 0.09960538569724409, -0.1412176197185051, -0.016038422524313773, 0.03913133509291008, -0.15169945733410636, 0.09538309526662124, -0.16530888181679934, 0.14302511581673594, -0.07592928351898885, -0.009655008004509606, -0.04361292155609463, -0.11207829273629259, -0.14521554265195477, 0.15371859690789208, -0.15194457932064556, 0.0313180429793844, 0.1315218433624442, -0.037583197596074196, 0.09715225049353142, 0.07153236616162052, 0.12272946776621191, -0.06290252488999522, 0.12089776560066666, 0.08720699998107988, 0.14362474038622233, -0.05410719620395054, -0.011007518485011261, -0.1278758482398871, -0.04301339627609578, -0.022341537905557044, -0.16450063583123897, 0.033448105163547945, 0.10394753454071123, -0.07046567871201644, -0.02751919353359776, 0.01239832984546644, 0.023445813598581597, 0.13623711041358325, -0.042874188535540404, -0.16861468488473125, 0.057029367804594534, -0.15493533004297963, -0.12343722738749084, -0.12962053957726938, -0.04283020421300414, 0.026282465642929173, -0.03145824022909561, 0.1475006616614988, -0.0976049038390281, 0.0014231934519994684, -0.0689474297262169, 0.005363617225294998, -0.09230633393048436, -0.11494661137094551, -0.039551036799997726, -0.11583122846906502, 0.024257194714903212, -0.0140763793419825, 0.1270306719747012, -0.017476847058175, -0.11481139263153302, -0.04418312044472428, 0.04479515700073777, 0.034417893513855255, -0.17670484773992867, -0.09252474670433827, -0.09145015977198778, -0.15059252663059833, 0.15805318726393802, 0.13968203393617384, -0.023589099256260043, 0.12853498165903485, 0.1000020908652797, 0.007061895134804599, -0.10234509092656055, 0.10593238832601481, -0.005010566761397686, -0.07006543828795873, 0.14364921135570138, 0.16503319542712142, 0.1433383751873001, -0.13257956155698525, -0.057433051984010115, 0.08610102666350695, -0.15326411110995286, 0.10736194261012369, 0.1594868151494455, 0.14662676742791458, -0.053077736698784204, 0.1106857771851437, 0.09904159972944081, -0.07854413080748725, -0.08623482867577502, 0.00852644202987061, -0.011639182970929696]
/user/narphorium/people/wealthy_person/net_worth./measurement_unit/dated_money_value/currency	[-0.05563879195468069, 0.1082150737516571, 0.15099967807470036, 0.05756732117940333, -0.08463797135442172, -0.01722865238742236, 0.04160523717910974, 0.13577283558592182, 0.09813195088187533, -0.005507205386946845, 0.06420136755170161, -0.08487813982702855, -0.10741580188776048, -0.13606715006361864, 0.0939726922395923, -0.134987110927739, -0.15698623688177227, 0.12794304390834854, -0.0193479544661598, 0.12471080573231204, 0.030586372544331566, -0.13679100932746632, -0.15119688273625273, 0.11266398248358896, -0.08644545554375127, 0.0010015393915964847, -0.1619837111738246, 0.0013599001486338054, -0.053116101659182055, -0.11439896844264567, -0.0188092967389439, -0.14488679045320282, -0.13903439126528486, -0.06024099396680633, 0.031747501187786256, -0.10038144781740216, 0.10684235924822416, -0.06270171834318412, -0.02980670772515621, 0.06318370719263136, -0.12076058943382621, 0.06311823092513118, -0.13807857731876225, -0.11679781064453669, -0.12850582901514707, 0.09461678890054766, -0.11393442901361364, 0.06620842254944145, -0.09433078214200075, 0.14002504015791772, 0.04459649241809517, -0.11373252402167101, -0.11727482576415199, -0.1330505106094188, 0.07463021436990357, 0.1355464206419965, -0.144560332367003, -0.09953968768392066, -0.03952692332243902, 0.003090895128840294, 0.06178308043697951, 0.07691325964189773, -0.13334740666865558, -0.023064502388425157, 0.13390821323358795, -0.026736220764055792, 0.11453417326379049, -0.07463947235155514, -0.046137019416490954, -0.12666565719831152, 0.01396305750011354, 0.1376983512964021, -0.06984653875649005, -0.054267088810267775, -0.1391653544011697, -0.04094135896798642, 0.06162555350845421, 0.050572320650417134, 0.10791095601586212, -0.0771588415021636, 0.07001947649216127, 0.04634370837666797, -0.09266957764387217, 0.12663327550587242, 0.16110206116249595, 0.15103722609524328, 0.0741253832804675, -0.08568014408792546, -0.01526622924618906, 0.10789695849441623, -0.08753230649191211, 0.1364458191973136, 0.15006029364487863, 0.027720421960716814, -0.14431781679447467, -0.13798653957203108, 0.05652109246075078, -0.12470697002866321, 0.0025521046558834278, -0.14765298741918562]
/sports/sports_team/roster./soccer/football_roster_position/player	[-0.0626106726789522, -0.09650051549924353, 0.03708841727145975, 0.020698609398746546, -0.1416923445826388, -0.12617049549962153, -0.09210441193303096, -0.0904669466293192, 0.0886901395495797, 0.022615286753206294, 0.08252556679098845, -0.093609790833539, -0.10260324009602448, 0.13067045390622087, -0.0979271869743889, -0.11361805130157099, -0.07588657951319668, 0.03656525433807635, 0.016402766767340038, 0.13031853492805695, 0.04381912951043498, -0.09875039295645284, 0.14330639084656602, 0.1103442536193209, 0.09233287817527168, 0.15306664898657113, -0.015004625752110628, -0.14671318367627237, 0.08742974226388756, 0.12804206463556805, -0.15919124779324298, -0.09394955920426436, 0.0023639070456039665, 0.16278508483240067, 0.03681785706242618, -0.01908658010238757, 0.019586020217975585, -0.04855146658696271, -0.15089006476332492, -0.02093618454392055, 0.004202902843019874, 0.14731859708099873, 0.11010036806475053, 0.03086497178667993, -0.03868516052295374, 0.1336460293410322, -0.09414064558796036, -0.09044211050880877, -0.14615390061851138, 0.1220723472254046, 0.044695955479097514, 0.08821475237256528, 0.0063338780505414576, -0.1094379368188232, -0.0030047158390744838, 0.0910026462083158, 0.06671194246436542, -0.11064233721945747, -0.04145208940203109, 0.06042371315298651, -0.04874366378325496, 0.16796446005587504, -0.1555062682687383, 0.014045101241577181, 0.0266822161773923, 0.10077358567247104, -0.046563780882863615, -0.14905110999845997, -0.141784581292402, 0.009619204121980564, 0.12446930467788092, -0.009420273841105596, 0.1674327772707558, -0.12695197431027827, 0.011905025378455829, -0.07992691214457881, -0.15148777622271645, -0.0525857220691186, -0.1226784153450184, 0.1265490581988835, 0.08646494616464737, -0.0756840604422496, 0.0429782794909754, -0.12056216456322116, 0.1169159802975897, -0.047841474511067295, -0.08140852548866023, 0.0074934996845410886, 0.17466737681814504, 0.12081574836123936, 0.0011624875409047965, 0.13462304160561736, -0.169984982639902, -0.09907274320410722, -0.1400364070098483, -0.09239992249045191, 0.1098748610699533, -0.09103083487506149, 0.04708798667205627, 0.15962318108739038]
/business/company_type/companies_of_this_type	[-0.059772644345921964, 0.1535303602195866, -0.015987213439198168, -0.06848549280553484, -0.13346978716097282, -0.052972424448059253, 0.06634817246524641, -0.0011945626800279495, 0.0914363944318927, 0.04153465674469832, 0.039505225132819066, -0.07204714792803762, 0.025275622003011096, -0.12106656707977557, -0.11955442802704033, -0.07693027436881504, -0.09172029995200771, 0.04445757367564879, 0.02563948730441134, 0.1280055280226203, -0.12255477257326637, -0.08341982464092225, -0.007986029260633317, 0.12757013867815586, -0.11036248809478631, -0.12547929483411321, 0.012472784811605152, 0.14191026280684338, 0.15922592499335997, -0.1163025519153154, 0.0834637403274828, 0.16223428903410037, -0.16267905654606477, 0.07574421623036119, -0.1601651243168753, 0.06312220448274303, -0.008352656406722574, 0.1056720809016695, 0.036803438740536355, 0.13788861355591436, -0.021318691059993688, 0.07125946845566228, 0.0200095386364761, 0.018914064516345645, 0.09365924454342849, -0.06846559638974524, 0.021823537054934027, 0.038955421541283564, 0.08289055832687339, -0.14074889730671009, 0.10691506320687112, -0.004075254622185882, -5.770811619572518e-05, 0.031910208576277015, 0.07056208624688713, -0.16796079345990325, -0.12484435438049031, -0.12569197102508353, -0.03838354465200966, 0.09868170482368044, 0.05093257735449251, -0.07083624711045262, 0.16197506416411367, -0.0677703530721841, -0.1677206062147414, -0.15794119193873918, -0.05443016027169978, 0.20595095543426292, -0.0029561713118458157, 0.08384226519491991, 0.091284277410176, 0.0541296544292097, 0.06138826646020061, -0.1855355623175095, -0.09248257633590033, 0.185953816575947, 0.08932911623469646, 0.17850495999020996, 0.12366140091015115, 0.0045556258016310755, -0.15170888243869377, -0.07989083605971996, 0.07089300451338255, 0.02493092557830972, -0.0634079677210201, 0.09473000617473377, 0.018960750693126208, 0.16367858364891064, -0.14343139619413373, 0.005246460620262063, 0.034789685606013254, -0.0981746163440382, -0.09384384948023493, -0.1681144635853522, 0.10828261236984268, 0.01211710847637829, -0.015484534052254232, 0.15381938051359095, -0.02234390313329613, 0.051318912429967896]
